id_jugador;nombre;orden;equipo;pais_iso_3
512;Marcos Emiliano Pirchio;3;Deportivo Quito;ECU
512;Marcos Emiliano Pirchio;4;Union de Santa Fe;ARG
512;Marcos Emiliano Pirchio;5;Everton;CHL
512;Marcos Emiliano Pirchio;6;Gimnasia de Jujuy;ARG
512;Marcos Emiliano Pirchio;7;Macara;ECU
512;Marcos Emiliano Pirchio;8;Colorado Rapids;USA
512;Marcos Emiliano Pirchio;9;Macara;ECU
512;Marcos Emiliano Pirchio;10;Guarani Antonio Franco;ARG
512;Marcos Emiliano Pirchio;11;All Boys;ARG
512;Marcos Emiliano Pirchio;12;Jorge Willsterman;BOL
512;Marcos Emiliano Pirchio;13;Ayacucho;PER
512;Marcos Emiliano Pirchio;14;Royal Pari;BOL
513;Germán Ezequiel Pacheco;0;Vélez;ARG
513;Germán Ezequiel Pacheco;1;Atlético Madrid;ESP
513;Germán Ezequiel Pacheco;2;Atlético Madrid B;ESP
513;Germán Ezequiel Pacheco;3;Rayo Vallecano;ESP
513;Germán Ezequiel Pacheco;4;Independiente;ARG
513;Germán Ezequiel Pacheco;5;Gimnasia LP;ARG
513;Germán Ezequiel Pacheco;6;Karpaty;UKR
513;Germán Ezequiel Pacheco;7;Unión Comercio;PER
513;Germán Ezequiel Pacheco;8;Juan Aurich;PER
513;Germán Ezequiel Pacheco;9;Pahang;MWI
513;Germán Ezequiel Pacheco;10;Ratchaburi;THA
513;Germán Ezequiel Pacheco;11;Alianza Lima;PER
513;Germán Ezequiel Pacheco;12;Fortaleza;BRA
513;Germán Ezequiel Pacheco;13;Royal Pari;BOL
514;Mauricio Nicolas Carrasco;0;Estudiantes LP;ARG
514;Mauricio Nicolas Carrasco;1;Quilmes;ARG
514;Mauricio Nicolas Carrasco;2;Aldosivi;ARG
514;Mauricio Nicolas Carrasco;3;Patronato;ARG
514;Mauricio Nicolas Carrasco;4;Asteras Tripolis;GRC
514;Mauricio Nicolas Carrasco;5;Estudiantes LP;ARG
514;Mauricio Nicolas Carrasco;6;Atromitos;GRC
514;Mauricio Nicolas Carrasco;7;Nueva Chicago;ARG
514;Mauricio Nicolas Carrasco;8;Patronato;ARG
514;Mauricio Nicolas Carrasco;9;Boca Unidos;ARG
514;Mauricio Nicolas Carrasco;10;Royal Pari;BOL
515;Marcos Israel Barrera;0;Godoy Cruz;ARG
515;Marcos Israel Barrera;1;2 de Mayo;PRY
515;Marcos Israel Barrera;2;Jorge Wilstermann;BOL
515;Marcos Israel Barrera;3;Nacional Potosí;BOL
515;Marcos Israel Barrera;4;Deportes Iquique;CHL
515;Marcos Israel Barrera;5;Universitario de Sucre;BOL
515;Marcos Israel Barrera;6;The Strongest;BOL
515;Marcos Israel Barrera;7;Kalloni;GRC
515;Marcos Israel Barrera;8;Deportivo Municipal;PER
515;Marcos Israel Barrera;9;San Jose;BOL
516;Héber Edgar Leaños;0;El Porvenir;ARG
516;Héber Edgar Leaños;1;San Martín de Burzaco;ARG
516;Héber Edgar Leaños;2;Sportivo Barracas;ARG
516;Héber Edgar Leaños;3;Victoriano Arenas;ARG
516;Héber Edgar Leaños;4;Real Santa Cruz;BOL
516;Héber Edgar Leaños;5;Real Potosi;BOL
516;Héber Edgar Leaños;6;San Jose;BOL
517;Carlos Emanuel Franco;0;Crucero del Norte;ARG
517;Carlos Emanuel Franco;1;Juventud Unida de Gualeguaychu;ARG
517;Carlos Emanuel Franco;2;Libertad de Sunchales;ARG
517;Carlos Emanuel Franco;3;Instituto Deportivo Santiago;ARG
517;Carlos Emanuel Franco;4;Mitre de Santiago del Estero;ARG
517;Carlos Emanuel Franco;5;Central Cordoba de Santiago del Estero;ARG
517;Carlos Emanuel Franco;6;San Lorenzo Alem;ARG
517;Carlos Emanuel Franco;7;San Jose;BOL
518;Javier Andres Sanguinetti;0;Huracan de Rojas;ARG
518;Javier Andres Sanguinetti;1;Deportivo Moron;ARG
518;Javier Andres Sanguinetti;2;San Miguel;ARG
518;Javier Andres Sanguinetti;3;Boyaca Chico;COL
518;Javier Andres Sanguinetti;4;Jaguares de Cordoba;COL
518;Javier Andres Sanguinetti;5;Academia Puerto Cabello;VEN
518;Javier Andres Sanguinetti;6;Nacional Potosi;BOL
518;Javier Andres Sanguinetti;7;San Jose;BOL
519;Martin Sebastian Prost;0;Huracan de Tres Arroyos;ARG
519;Martin Sebastian Prost;1;Comision de Actividades Infantiles;ARG
519;Martin Sebastian Prost;2;Sarmiento de Junin;ARG
519;Martin Sebastian Prost;3;Gimnasia de Mendoza;ARG
519;Martin Sebastian Prost;4;Gimnasia de Concepcion del Uruguay;ARG
519;Martin Sebastian Prost;5;Juventud Unidad de Guleguaychu;ARG
519;Martin Sebastian Prost;6;Argentino Agropecuario;ARG
519;Martin Sebastian Prost;7;Sport Boys de Warnes;BOL
520;Luciano Federico Nieto;0;Huracan;ARG
520;Luciano Federico Nieto;1;Pretotul Ploteisi;ROU
520;Luciano Federico Nieto;2;Huracan;ARG
520;Luciano Federico Nieto;3;Aragua;VEN
520;Luciano Federico Nieto;4;Estudiantes de Buenos Aires;ARG
520;Luciano Federico Nieto;5;Huracan;ARG
520;Luciano Federico Nieto;6;Guillermo Brown de Puerto Madryn;ARG
520;Luciano Federico Nieto;7;Brown de Adrogue;ARG
520;Luciano Federico Nieto;8;Sport Boys de Warnes;BOL
521;Luciano Nahuel Ursino;0;Ferro;ARG
521;Luciano Nahuel Ursino;1;Temperley;ARG
521;Luciano Nahuel Ursino;2;3 de Febrero;PRY
521;Luciano Nahuel Ursino;3;Zamora;VEN
521;Luciano Nahuel Ursino;4;Independiente;PRY
521;Luciano Nahuel Ursino;5;Estudiantes;VEN
521;Luciano Nahuel Ursino;6;Atlético Venezuela;VEN
521;Luciano Nahuel Ursino;7;Deportivo La Guaira;VEN
521;Luciano Nahuel Ursino;8;Real España;HND
521;Luciano Nahuel Ursino;9;Sport Boys de Warnes;BOL
522;Agustin Jara;0;Colon de Santa Fe;ARG
522;Agustin Jara;1;F.C. Dallas;USA
522;Agustin Jara;2;The Strongest;BOL
523;Maximiliano Juan Ortiz;0;Instituto;ARG
523;Maximiliano Juan Ortiz;1;Alumni de Villa Maria;ARG
523;Maximiliano Juan Ortiz;2;Sportivo Belgrano;ARG
523;Maximiliano Juan Ortiz;3;Racing de Córdoba;ARG
523;Maximiliano Juan Ortiz;4;Nacional Potosí;BOL
523;Maximiliano Juan Ortiz;5;Union Maestranza;BOL
523;Maximiliano Juan Ortiz;6;San Jose de Oruro;BOL
523;Maximiliano Juan Ortiz;7;Tecnico Universitario de Ambato;ECU
523;Maximiliano Juan Ortiz;8;Blooming;BOL
523;Maximiliano Juan Ortiz;9;The Strongest;BOL
524;Jose Augusto Sardon;0;Defensa y Justicia;ARG
524;Jose Augusto Sardon;1;Ankaraspor;TUR
524;Jose Augusto Sardon;2;Alvarado;ARG
524;Jose Augusto Sardon;3;Canadian;URY
524;Jose Augusto Sardon;4;Universitario de Sucre;BOL
525;Federico Samuel Miño;0;Talleres de Cordoba;ARG
525;Federico Samuel Miño;1;Godoy Cruz;ARG
525;Federico Samuel Miño;2;Santos;CRI
525;Federico Samuel Miño;3;Tiro Federal de Bahia Blanca;ARG
525;Federico Samuel Miño;4;Transandino;CHL
525;Federico Samuel Miño;5;Estudiantes de Rio IV;ARG
525;Federico Samuel Miño;6;Parana Soccer;BRA
525;Federico Samuel Miño;7;Racing de Olavarria;ARG
525;Federico Samuel Miño;8;Universitario de Sucre;BOL
526;Adriel Fernandez Sanchez;0;Boca;ARG
526;Adriel Fernandez Sanchez;1;The Strongest;BOL
526;Adriel Fernandez Sanchez;2;Bolivar;BOL
526;Adriel Fernandez Sanchez;3;Universitario de Sucre;BOL
527;Facundo Villena;0;Div. Inf;ARG
527;Facundo Villena;1;Universitario de Sucre;BOL
528;Oscar Lopez Pereyra;0;Div. Inf;ARG
528;Oscar Lopez Pereyra;1;Universitario de Sucre;BOL
529;Ivan Alejandro Brun;0;Social Español;ARG
529;Ivan Alejandro Brun;1;Germinal;ARG
529;Ivan Alejandro Brun;2;Deportivo Madryn;ARG
529;Ivan Alejandro Brun;3;Deportivo Coreano;ARG
529;Ivan Alejandro Brun;4;Deportivo Madryn;ARG
529;Ivan Alejandro Brun;5;Cruz del Sur;ARG
529;Ivan Alejandro Brun;6;Boca de Rio Gallegos;ARG
529;Ivan Alejandro Brun;7;Tristan Suarez;ARG
529;Ivan Alejandro Brun;8;Desamparados;ARG
529;Ivan Alejandro Brun;9;Colegiales;ARG
529;Ivan Alejandro Brun;10;Petrolero Yacuiba;BOL
529;Ivan Alejandro Brun;11;Universitario de Sucre;BOL
530;Facundo Martin Yáñez;0;Gimnasia y Tiro;ARG
530;Facundo Martin Yáñez;1;Atlas de Salta;ARG
530;Facundo Martin Yáñez;2;Altos Hornos Zapla;ARG
530;Facundo Martin Yáñez;3;Sanidad;ARG
530;Facundo Martin Yáñez;4;San Antonio;ARG
530;Facundo Martin Yáñez;5;Atlético Bermejo;BOL
530;Facundo Martin Yáñez;6;Universitario de Tarija;BOL
530;Facundo Martin Yáñez;7;Quebracho;BOL
530;Facundo Martin Yáñez;8;Ciclon Tarija;BOL
530;Facundo Martin Yáñez;9;Atlético Bermejo (Tarija);BOL
531;Jose Luis Caceres;0;River de Embarcacion;ARG
531;Jose Luis Caceres;1;Altos Hornos Zapla;ARG
531;Jose Luis Caceres;2;River de Embarcacion;ARG
531;Jose Luis Caceres;3;Atletico Mitre;ARG
531;Jose Luis Caceres;4;River de Embarcacion;ARG
531;Jose Luis Caceres;5;Atletico Mitre;ARG
531;Jose Luis Caceres;6;Guabira;BOL
531;Jose Luis Caceres;7;Camioneros Argentinos del Norte;ARG
531;Jose Luis Caceres;8;Juventud Antoniana;ARG
531;Jose Luis Caceres;9;Atletico Bermejo;BOL
531;Jose Luis Caceres;10;"""Liga Bermejo""";ARG
531;Jose Luis Caceres;11;Atlético Bermejo (Tarija);BOL
532;Luciano Nicolas Estrada;0;Gimnasia y Tiro;ARG
532;Luciano Nicolas Estrada;1;Talleres de Perico;ARG
532;Luciano Nicolas Estrada;2;Gimnasia y Tiro;ARG
532;Luciano Nicolas Estrada;3;Talleres de Perico;ARG
532;Luciano Nicolas Estrada;4;Textil Mandiyu;ARG
532;Luciano Nicolas Estrada;5;Atletico Pellegrini;ARG
532;Luciano Nicolas Estrada;6;Deportivo Tabacal;ARG
532;Luciano Nicolas Estrada;7;Talleres de Perico;ARG
532;Luciano Nicolas Estrada;8;Real Potosi;BOL
532;Luciano Nicolas Estrada;9;Atlético Bermejo (Tarija);BOL
533;Marcos Emanuel Ovejero;0;Deporivo Aguilares;ARG
533;Marcos Emanuel Ovejero;1;Argentinos Jrs;ARG
533;Marcos Emanuel Ovejero;2;Independiente Rivadavia;ARG
533;Marcos Emanuel Ovejero;3;Defensores de Belgrano;ARG
533;Marcos Emanuel Ovejero;4;Argentinos Jrs;ARG
533;Marcos Emanuel Ovejero;5;Jorge Newbery de Tucuman;ARG
533;Marcos Emanuel Ovejero;6;Flandria;ARG
533;Marcos Emanuel Ovejero;7;Guabirá;BOL
533;Marcos Emanuel Ovejero;8;Universitario de Sucre;BOL
533;Marcos Emanuel Ovejero;9;La Paz;BOL
533;Marcos Emanuel Ovejero;10;Sport Boys Warnes;BOL
533;Marcos Emanuel Ovejero;11;Nacional Potosi;BOL
533;Marcos Emanuel Ovejero;12;Always Ready (La Paz);BOL
534;Alexis Nicolas González;0;Mafra;PRT
534;Alexis Nicolas González;1;Sertanense;PRT
534;Alexis Nicolas González;2;Real Santa Cruz;BOL
534;Alexis Nicolas González;3;San Luis;BOL
534;Alexis Nicolas González;4;Always Ready;BOL
534;Alexis Nicolas González;5;Real Potosi;BOL
534;Alexis Nicolas González;6;Always Ready (La Paz);BOL
535;Alejandro Rene Bejarano;0;San José;BOL
535;Alejandro Rene Bejarano;1;Jorge Wilstermann;BOL
535;Alejandro Rene Bejarano;2;The Strongest;BOL
535;Alejandro Rene Bejarano;3;Talleres de Perico;ARG
535;Alejandro Rene Bejarano;4;San José;BOL
535;Alejandro Rene Bejarano;5;The Strongest;BOL
535;Alejandro Rene Bejarano;6;Universitario de Sucre;BOL
535;Alejandro Rene Bejarano;7;Real Potosi;BOL
535;Alejandro Rene Bejarano;8;Universitario de Sucre;BOL
535;Alejandro Rene Bejarano;9;Always Ready (La Paz);BOL
536;Mario Nahuel Quiroga;0;Rosario Central;ARG
536;Mario Nahuel Quiroga;1;Villa Belgrano de Junin;ARG
536;Mario Nahuel Quiroga;2;Sarmiento de Junin;ARG
536;Mario Nahuel Quiroga;3;Instituto;ARG
536;Mario Nahuel Quiroga;4;Sportivo Victoria de San Luis;ARG
536;Mario Nahuel Quiroga;5;Aviles Industrial (Tarija);BOL
537;Leonardo Ezequiel Carbajal;0;Club Medea;ARG
537;Leonardo Ezequiel Carbajal;1;Petrolero Yacuiba;BOL
537;Leonardo Ezequiel Carbajal;2;Ciclon Tarija;BOL
537;Leonardo Ezequiel Carbajal;3;Aviles Industrial (Tarija);BOL
538;Sebastian Keber;0;Instituto;ARG
538;Sebastian Keber;1;Mac Allister;ARG
538;Sebastian Keber;2;Juventud Antoniana;ARG
538;Sebastian Keber;3;Camioneros Argentinos del Norte;ARG
538;Sebastian Keber;4;Aviles Industrial;BOL
538;Sebastian Keber;5;"""Liga de Salta""";ARG
538;Sebastian Keber;6;Aviles Industrial (Tarija);BOL
539;Diego Alejandro Ovejero;0;Sportivo Guzman;ARG
539;Diego Alejandro Ovejero;1;Amalia de Tucuman;ARG
539;Diego Alejandro Ovejero;2;Brinnckmann;ARG
539;Diego Alejandro Ovejero;3;Belgrano de Rosario de la Frontera;ARG
539;Diego Alejandro Ovejero;4;San Jose de Metan;ARG
539;Diego Alejandro Ovejero;5;Instituto Trafico de Metan;ARG
539;Diego Alejandro Ovejero;6;Unión Central de Tarija;BOL
539;Diego Alejandro Ovejero;7;Royal Obrero;BOL
539;Diego Alejandro Ovejero;8;Entre Ríos;BOL
539;Diego Alejandro Ovejero;9;Royal Obrero;BOL
539;Diego Alejandro Ovejero;10;San Luis;BOL
539;Diego Alejandro Ovejero;11;Atletico Chicoana;ARG
539;Diego Alejandro Ovejero;12;Independiente de Yrigoyen;ARG
539;Diego Alejandro Ovejero;13;Universitario de Tarija;BOL
539;Diego Alejandro Ovejero;14;Independiente de Rio Colorado;ARG
539;Diego Alejandro Ovejero;15;Sur Car;BOL
539;Diego Alejandro Ovejero;16;Deportivo Aleman (Chuquisaca);BOL
540;Pablo David Olmedo;0;Rosario Central;ARG
540;Pablo David Olmedo;1;Talleres de Cordoba;ARG
540;Pablo David Olmedo;2;Villa Mitre;ARG
540;Pablo David Olmedo;3;Racing;ARG
540;Pablo David Olmedo;4;Union San Vicente;ARG
540;Pablo David Olmedo;5;Huracan;ARG
540;Pablo David Olmedo;6;Jorge Wilsltermann;BOL
540;Pablo David Olmedo;7;Aurora;BOL
540;Pablo David Olmedo;8;Arauco Prado;BOL
540;Pablo David Olmedo;9;Sarmiento de Leones;ARG
540;Pablo David Olmedo;10;Aurora;BOL
540;Pablo David Olmedo;11;Juventud Pueyrredon de Venado Tuerto;ARG
540;Pablo David Olmedo;12;EM Huamini (Oruro);BOL
541;Matias Alejandro Gonzalez;0;"""Liga Venado Tuerto""";ARG
541;Matias Alejandro Gonzalez;1;Gatty Ribiero (Pando);BOL
542;Esteban Nicolas Rodiguez;0;Club Mercedes;ARG
542;Esteban Nicolas Rodiguez;1;Independiente Petrolero (Chuquisaca);BOL
543;Adan Alexis Bravo;0;Atlético Tucumán;ARG
543;Adan Alexis Bravo;1;Ñuñorco;ARG
543;Adan Alexis Bravo;2;Atlético Tucumán;ARG
543;Adan Alexis Bravo;3;Central Córdoba de Santiago del Estero;ARG
543;Adan Alexis Bravo;4;Concepción FC;ARG
543;Adan Alexis Bravo;5;Centauros;COL
543;Adan Alexis Bravo;6;Deportes Quindío;COL
543;Adan Alexis Bravo;7;Sportivo Patria;ARG
543;Adan Alexis Bravo;8;Guabirá;BOL
543;Adan Alexis Bravo;9;Real Potosí;BOL
543;Adan Alexis Bravo;10;San José;BOL
543;Adan Alexis Bravo;11;Jorge Willsterman;BOL
543;Adan Alexis Bravo;12;Universitario Sucre;BOL
543;Adan Alexis Bravo;13;Mitre de Santiago del Estero;ARG
543;Adan Alexis Bravo;14;Independiente Petrolero (Chuquisaca);BOL
544;Juan Marcelo Robledo;0;The Srongest;BOL
544;Juan Marcelo Robledo;1;Jorge Wilstermann;BOL
544;Juan Marcelo Robledo;2;Universitario de Sucre;BOL
544;Juan Marcelo Robledo;3;Bolívar;BOL
544;Juan Marcelo Robledo;4;Guabirá;BOL
544;Juan Marcelo Robledo;5;Universitario de Sucre;BOL
544;Juan Marcelo Robledo;6;Jorge Wilstermann;BOL
544;Juan Marcelo Robledo;7;Universitario de Sucre;BOL
544;Juan Marcelo Robledo;8;Atletico Bermejo;BOL
544;Juan Marcelo Robledo;9;Universitario de Sucre;BOL
544;Juan Marcelo Robledo;10;Ciclon Tarija;BOL
544;Juan Marcelo Robledo;11;Real Potosi;BOL
544;Juan Marcelo Robledo;12;Independiente Petrolero (Chuquisaca);BOL
545;Alexis Fabian Medina;0;1ª de Mayo de Formosa;ARG
545;Alexis Fabian Medina;1;Independiente Petrolero (Chuquisaca);BOL
546;Matias Gabriel Aguirre;0;24 de Septiembre;BOL
546;Matias Gabriel Aguirre;1;Destroyers;BOL
546;Matias Gabriel Aguirre;2;Real America;BOL
546;Matias Gabriel Aguirre;3;Ferroviario;BOL
546;Matias Gabriel Aguirre;4;Ramiro Castillo;BOL
546;Matias Gabriel Aguirre;5;Real Santa Cruz;BOL
546;Matias Gabriel Aguirre;6;24 de Septiembre;BOL
546;Matias Gabriel Aguirre;7;San Lorenzo de Beni;BOL
546;Matias Gabriel Aguirre;8;Real Santa Cruz;BOL
546;Matias Gabriel Aguirre;9;Juventud Unida de Pocitos (Yacuiba);BOL
547;Eber Nicolas Vera;0;Estudiantes LP;ARG
547;Eber Nicolas Vera;1;Victoria;HND
547;Eber Nicolas Vera;2;El Linqueño;ARG
547;Eber Nicolas Vera;3;Juventud de Las Piedras;URY
547;Eber Nicolas Vera;4;Cerro Largo;URY
547;Eber Nicolas Vera;5;Ciclon de Tarija;BOL
547;Eber Nicolas Vera;6;Mariscal Sucre (Pando);BOL
548;Facundo Giron;0;Juventud Antoniana;ARG
548;Facundo Giron;1;Mariscal Sucre (Pando);BOL
549;Juan Pablo Filipezuk;0;UTA;ARG
549;Juan Pablo Filipezuk;1;General Caballero;PRY
549;Juan Pablo Filipezuk;2;Real América;BOL
549;Juan Pablo Filipezuk;3;Real Santa Cruz;BOL
549;Juan Pablo Filipezuk;4;Ciclón Tarija;BOL
549;Juan Pablo Filipezuk;5;Wilsterman Cooperativas;BOL
549;Juan Pablo Filipezuk;6;Rosario Central;BOL
549;Juan Pablo Filipezuk;7;Willsterman Cooperativas;BOL
549;Juan Pablo Filipezuk;8;Stormers San Lorenzo;BOL
549;Juan Pablo Filipezuk;9;Rosario Central (Potosi);BOL
550;Daniel Alejandro Palavecino;0;Platense;ARG
550;Daniel Alejandro Palavecino;1;San Martin de Santa Cruz;ARG
550;Daniel Alejandro Palavecino;2;Deportivo Aleman;BOL
550;Daniel Alejandro Palavecino;3;25 de Junio;BOL
550;Daniel Alejandro Palavecino;4;Rosario Central (Potosi);BOL
551;Victor Maximiliano Cabral;0;Textil Mandiyu;ARG
551;Victor Maximiliano Cabral;1;San Martin de Formosa;ARG
551;Victor Maximiliano Cabral;2;Atletico Laguna Blanca;ARG
551;Victor Maximiliano Cabral;3;Comunicaciones de Mercedes;ARG
551;Victor Maximiliano Cabral;4;Sur-Car (Oruro);BOL
552;Nicolas Fernando Suarez;0;Lanus;ARG
552;Nicolas Fernando Suarez;1;Atlanta;ARG
552;Nicolas Fernando Suarez;2;Defensa y Justicia;ARG
552;Nicolas Fernando Suarez;3;Social Español;ARG
552;Nicolas Fernando Suarez;4;Copiapo;CHL
552;Nicolas Fernando Suarez;5;Always Ready;BOL
552;Nicolas Fernando Suarez;6;Sur-Car (Oruro);BOL
553;Emiliano Bravo;0;Sur-Car (Oruro);BOL
554;Leonardo Rafael Villan;0;Huracan;ARG
554;Leonardo Rafael Villan;1;Social Español;ARG
554;Leonardo Rafael Villan;2;Alvarado;ARG
554;Leonardo Rafael Villan;3;Germinal;ARG
554;Leonardo Rafael Villan;4;Lujan;ARG
554;Leonardo Rafael Villan;5;Ferrocarril Roca de Las Flores;ARG
554;Leonardo Rafael Villan;6;Sur-Car (Oruro);BOL
555;Matias Ezequiel Lavallen;0;All Boys;ARG
555;Matias Ezequiel Lavallen;1;Torre Fuerte (Santa Cruz);BOL
556;Andres Lucas Rebagliati;0;Arsenal;ARG
556;Andres Lucas Rebagliati;1;Talleres del Provincial de La Plata;ARG
556;Andres Lucas Rebagliati;2;Torre Fuerte (Santa Cruz);BOL
557;Julio Demian Vila;0;Municipal Tiquipaya;BOL
558;Rodrigo Carlos Lopez;0;Ayuda Pais;BOL
559;Ismael Jonathan Carrizo;0;Herminio Arrieta;ARG
559;Ismael Jonathan Carrizo;1;Defensores de Fraile Pintado;ARG
559;Ismael Jonathan Carrizo;2;Oruro Royal;BOL
560;Gaston Abel Lima;0;"""Liga Tucuman""";ARG
560;Gaston Abel Lima;1;Stormers San Lorenzo;BOL
561;Martín Adrian Palavicini;0;Rosario Central;ARG
561;Martín Adrian Palavicini;1;Real Santa Cruz;BOL
561;Martín Adrian Palavicini;2;Oriente Petrolero;BOL
561;Martín Adrian Palavicini;3;San José;BOL
561;Martín Adrian Palavicini;4;Real Mamore;BOL
561;Martín Adrian Palavicini;5;Petrolero;BOL
561;Martín Adrian Palavicini;6;Universitario de Sucre;BOL
561;Martín Adrian Palavicini;7;Nacional Potosi;BOL
561;Martín Adrian Palavicini;8;Royal Pari;BOL
561;Martín Adrian Palavicini;9;Real Santa Cruz;BOL
562;Juan Alberto Maraude;0;Chaco For Ever;ARG
562;Juan Alberto Maraude;1;Argentino de Rosario;ARG
562;Juan Alberto Maraude;2;Royal Obrero;BOL
562;Juan Alberto Maraude;3;Atletico Bermejo;BOL
562;Juan Alberto Maraude;4;Royal Obrero;BOL
562;Juan Alberto Maraude;5;Ciclón Tarija;BOL
562;Juan Alberto Maraude;6;Real Mamore;BOL
562;Juan Alberto Maraude;7;Oriente Petrolero;BOL
562;Juan Alberto Maraude;8;Alianza Atlético;PER
562;Juan Alberto Maraude;9;Real Mamore;BOL
562;Juan Alberto Maraude;10;San José;BOL
562;Juan Alberto Maraude;11;Ciclón;BOL
562;Juan Alberto Maraude;12;Guabira;BOL
562;Juan Alberto Maraude;13;Ciclon Tarija;BOL
563;Rafael Segovia;0;Gimnasia y Tiro;ARG
563;Rafael Segovia;1;Nacional Potosi;BOL
563;Rafael Segovia;2;Universitario de Sucre;BOL
563;Rafael Segovia;3;Nacional Potosi;BOL
563;Rafael Segovia;4;Garcia Agreda;BOL
563;Rafael Segovia;5;Atletico Bermejo;BOL
563;Rafael Segovia;6;Ciclon Tarija;BOL
563;Rafael Segovia;7;Educacion Tecnica - Agro;BOL
564;Carlos Joaquin Guzman;0;Nacional Senac;BOL
565;Guillermo Garay;0;Nacional Senac;BOL
566;Gerardo Gabriel Leon;0;"""Liga Rio Cuarto""";ARG
566;Gerardo Gabriel Leon;1;Real Tarija;BOL
567;Federico Nahuel Mendez;0;Universitario de Tarija;BOL
568;Javier Leonel Gregorezyn;0;Temperley;ARG
568;Javier Leonel Gregorezyn;1;Tiro y Gimnasia de San Pedro;ARG
568;Javier Leonel Gregorezyn;2;Deportivo La Paz de Tinogasta;ARG
568;Javier Leonel Gregorezyn;3;Universitario de Tarija;BOL
569;Matias Fourcade;0;Liniers;ARG
569;Matias Fourcade;1;Maquina Vieja;BOL
570;Fabian Tomas Caruso;0;Banfield;ARG
570;Fabian Tomas Caruso;1;Maquina Vieja;BOL
571;Ceferino Nicolas Cordoba;0;"""Liga Tucuman""";ARG
571;Ceferino Nicolas Cordoba;1;Gobierno Municipal;BOL
572;Cristian Daniel Cucaro;0;Universitario de Tarija;BOL
572;Cristian Daniel Cucaro;1;Garcia Agreda;BOL
572;Cristian Daniel Cucaro;2;Nacional La Pampa;BOL
573;Carlos Fernando Zelaya;0;"""Liga Tucuman""";ARG
573;Carlos Fernando Zelaya;1;Union Tarija;BOL
574;Enzo Leonardo Vilte;0;Terry de Tilcara;ARG
574;Enzo Leonardo Vilte;1;Bolivar;BOL
574;Enzo Leonardo Vilte;2;Atletico Palpala;ARG
574;Enzo Leonardo Vilte;3;Talleres de Cordoba;ARG
574;Enzo Leonardo Vilte;4;San Jose;BOL
575;Tomas Gustavo Andrade;0;River;ARG
575;Tomas Gustavo Andrade;1;Atletico Mineiro;BRA
576;Luis Oscar González;0;Huracán;ARG
576;Luis Oscar González;1;River Plate;ARG
576;Luis Oscar González;2;Porto;PRT
576;Luis Oscar González;3;Olympique Marsella;FRA
576;Luis Oscar González;4;Porto;PRT
576;Luis Oscar González;5;Al Rayyan;QAT
576;Luis Oscar González;6;River;ARG
576;Luis Oscar González;7;Atletico Paranaense;BRA
577;Agustín Lionel Allione;0;Vélez;ARG
577;Agustín Lionel Allione;1;Palmeiras;BRA
577;Agustín Lionel Allione;2;Bahia;BRA
578;Mauro Joel Carli;0;Aldosivi;ARG
578;Mauro Joel Carli;1;Deportivo Moron;ARG
578;Mauro Joel Carli;2;Aldosivi;ARG
578;Mauro Joel Carli;3;Gimnasia LP;ARG
578;Mauro Joel Carli;4;Aldosivi;ARG
578;Mauro Joel Carli;5;Quilmes;ARG
578;Mauro Joel Carli;6;Botafogo;BRA
579;Héctor Miguel Canteros;0;Vélez;ARG
579;Héctor Miguel Canteros;1;Villarreal;ESP
579;Héctor Miguel Canteros;2;Vélez;ARG
579;Héctor Miguel Canteros;3;Flamengo;BRA
579;Héctor Miguel Canteros;4;Velez;ARG
579;Héctor Miguel Canteros;5;Chapecoense;BRA
580;Diego Fabian Torres;0;Chacarita;ARG
580;Diego Fabian Torres;1;Alumni de Villa Maria;ARG
580;Diego Fabian Torres;2;Estudiantes de Buenos Aires;ARG
580;Diego Fabian Torres;3;Iquique;CHL
580;Diego Fabian Torres;4;Chapecoense;BRA
581;Agustin Doffo;0;Velez;ARG
581;Agustin Doffo;1;Villarreal B;ESP
581;Agustin Doffo;2;Independiente de Oliva;ARG
581;Agustin Doffo;3;Chapecoense;BRA
582;Alejandro Ariel Cabral;0;Velez;ARG
582;Alejandro Ariel Cabral;1;Legia Varsovia;PYF
582;Alejandro Ariel Cabral;2;Velez;ARG
582;Alejandro Ariel Cabral;3;Cruzeiro;BRA
583;Lucas Daniel Romero;0;Velez;ARG
583;Lucas Daniel Romero;1;Cruzeiro;BRA
584;Hernán Barcos;0;Racing;ARG
584;Hernán Barcos;1;Guaraní;PRY
584;Hernán Barcos;2;Olmedo;ECU
584;Hernán Barcos;3;Estrella Roja;SRB
584;Hernán Barcos;4;Huracán;ARG
584;Hernán Barcos;5;Shanghai Shenhua;CHN
584;Hernán Barcos;6;Shenzhen Ruby;CHN
584;Hernán Barcos;7;Liga Deportiva Universitaria de Quito;ECU
584;Hernán Barcos;8;Palmeiras;BRA
584;Hernán Barcos;9;Gremio;BRA
584;Hernán Barcos;10;Tianjin Teda;CHN
584;Hernán Barcos;11;Sportin Lisboa;PRT
584;Hernán Barcos;12;Velez;ARG
584;Hernán Barcos;13;Liga Deportiva Universitaria de Quito;ECU
584;Hernán Barcos;14;Cruzeiro;BRA
585;Federico Andres Mancuello;0;Independiente;ARG
585;Federico Andres Mancuello;1;Belgrano de Cordoba;ARG
